date,region,min,max
27/02/2020,Afghanistan_nan,6.5,15.2
28/02/2020,Afghanistan_nan,3.8,10.8
29/02/2020,Afghanistan_nan,4.6,12.2
01/03/2020,Afghanistan_nan,5.4,13.8
02/03/2020,Afghanistan_nan,6,15.1
03/03/2020,Afghanistan_nan,6.8,15.6
04/03/2020,Afghanistan_nan,3.2,10
05/03/2020,Afghanistan_nan,2.1,9.1
06/03/2020,Afghanistan_nan,2.7,10.2
07/03/2020,Afghanistan_nan,3.5,13
08/03/2020,Afghanistan_nan,5,14.8
09/03/2020,Afghanistan_nan,1.3,5.3
10/03/2020,Afghanistan_nan,2.3,10.4
11/03/2020,Afghanistan_nan,3.9,14.3
12/03/2020,Afghanistan_nan,5.4,14.6
13/03/2020,Afghanistan_nan,6.8,16.8
27/02/2020,Algeria_nan,14.8,26.1
28/02/2020,Algeria_nan,15,27
29/02/2020,Algeria_nan,14.9,27.7
01/03/2020,Algeria_nan,17.3,28.4
02/03/2020,Algeria_nan,18,28.8
03/03/2020,Algeria_nan,18.7,27.9
04/03/2020,Algeria_nan,16.5,26.9
05/03/2020,Algeria_nan,17,29.7
06/03/2020,Algeria_nan,17.9,31.6
07/03/2020,Algeria_nan,10.8,21.7
08/03/2020,Algeria_nan,9.5,21.1
09/03/2020,Algeria_nan,11,23.7
10/03/2020,Algeria_nan,12.3,23.1
11/03/2020,Algeria_nan,13.8,24.8
12/03/2020,Algeria_nan,15.5,26.9
13/03/2020,Algeria_nan,17.3,28.1
27/02/2020,Australia_From Diamond Princess,5.5,10.5
28/02/2020,Australia_From Diamond Princess,4.5,9.9
29/02/2020,Australia_From Diamond Princess,6.2,13.3
01/03/2020,Australia_From Diamond Princess,8.9,15.5
02/03/2020,Australia_From Diamond Princess,8.2,12.3
03/03/2020,Australia_From Diamond Princess,9.3,14.8
04/03/2020,Australia_From Diamond Princess,10.6,16.5
05/03/2020,Australia_From Diamond Princess,7.2,13.2
06/03/2020,Australia_From Diamond Princess,5.5,11.8
07/03/2020,Australia_From Diamond Princess,6.9,13.8
08/03/2020,Australia_From Diamond Princess,9.1,15.6
09/03/2020,Australia_From Diamond Princess,8.8,17.5
10/03/2020,Australia_From Diamond Princess,0.3,8.8
11/03/2020,Australia_From Diamond Princess,0.5,5.1
12/03/2020,Australia_From Diamond Princess,5.1,11.5
13/03/2020,Australia_From Diamond Princess,7.5,12.9
18/02/2020,Australia_New South Wales,20,29.6
19/02/2020,Australia_New South Wales,19.6,29.2
20/02/2020,Australia_New South Wales,18,21.5
21/02/2020,Australia_New South Wales,18.8,23.3
22/02/2020,Australia_New South Wales,19.1,22.9
23/02/2020,Australia_New South Wales,19,24.8
24/02/2020,Australia_New South Wales,17.8,24.9
25/02/2020,Australia_New South Wales,18.3,26.2
26/02/2020,Australia_New South Wales,19.8,32.4
27/02/2020,Australia_New South Wales,20.7,27.6
27/02/2020,Australia_New South Wales,19.8,23
28/02/2020,Australia_New South Wales,20.2,27.4
28/02/2020,Australia_New South Wales,16.7,23.4
29/02/2020,Australia_New South Wales,19.3,22.7
29/02/2020,Australia_New South Wales,18.6,24.7
01/03/2020,Australia_New South Wales,18.6,22.5
01/03/2020,Australia_New South Wales,18.5,25.8
02/03/2020,Australia_New South Wales,17.6,21.6
02/03/2020,Australia_New South Wales,19.4,23.4
03/03/2020,Australia_New South Wales,20.3,22.5
03/03/2020,Australia_New South Wales,20.1,23.3
04/03/2020,Australia_New South Wales,18.1,20.8
04/03/2020,Australia_New South Wales,21,23
05/03/2020,Australia_New South Wales,19.3,22.3
06/03/2020,Australia_New South Wales,18.9,27
07/03/2020,Australia_New South Wales,20,26.5
08/03/2020,Australia_New South Wales,18.8,21.6
09/03/2020,Australia_New South Wales,18.5,21
10/03/2020,Australia_New South Wales,18.4,20.9
11/03/2020,Australia_New South Wales,19.1,22.7
12/03/2020,Australia_New South Wales,20.5,22.6
13/03/2020,Australia_New South Wales,20.9,23.6
18/02/2020,Australia_Queensland,24.9,33.7
19/02/2020,Australia_Queensland,25.1,36.7
20/02/2020,Australia_Queensland,25.1,36.5
21/02/2020,Australia_Queensland,24,31.2
22/02/2020,Australia_Queensland,22,26.7
23/02/2020,Australia_Queensland,21.9,24.9
24/02/2020,Australia_Queensland,20.8,23.6
25/02/2020,Australia_Queensland,21,30.9
26/02/2020,Australia_Queensland,23.1,32
27/02/2020,Australia_Queensland,23.9,34.4
27/02/2020,Australia_Queensland,25.1,35.1
28/02/2020,Australia_Queensland,24.6,31.3
28/02/2020,Australia_Queensland,23.6,34.1
29/02/2020,Australia_Queensland,24.5,31.3
29/02/2020,Australia_Queensland,23,30.9
01/03/2020,Australia_Queensland,23.1,28.6
01/03/2020,Australia_Queensland,21,33.1
02/03/2020,Australia_Queensland,23.5,29.2
02/03/2020,Australia_Queensland,22.7,36.8
03/03/2020,Australia_Queensland,22.1,28.3
03/03/2020,Australia_Queensland,24.1,31.5
04/03/2020,Australia_Queensland,24.2,29
04/03/2020,Australia_Queensland,23.8,30
05/03/2020,Australia_Queensland,23.2,27.9
06/03/2020,Australia_Queensland,22.6,24.9
07/03/2020,Australia_Queensland,21.8,30.3
08/03/2020,Australia_Queensland,22.8,29.6
09/03/2020,Australia_Queensland,23.1,29.7
10/03/2020,Australia_Queensland,22.9,28.5
11/03/2020,Australia_Queensland,22.6,28.6
12/03/2020,Australia_Queensland,23.6,28
13/03/2020,Australia_Queensland,23.8,28.1
18/02/2020,Australia_South Australia,12.9,21.4
19/02/2020,Australia_South Australia,10.2,19.8
20/02/2020,Australia_South Australia,9.2,21.1
21/02/2020,Australia_South Australia,10.1,22.1
22/02/2020,Australia_South Australia,9.3,27.8
23/02/2020,Australia_South Australia,10.8,30.1
24/02/2020,Australia_South Australia,18.7,34.8
25/02/2020,Australia_South Australia,14.1,33.5
26/02/2020,Australia_South Australia,10.7,20.8
27/02/2020,Australia_South Australia,10.4,23
27/02/2020,Australia_South Australia,10.7,19.4
28/02/2020,Australia_South Australia,10,17.6
28/02/2020,Australia_South Australia,10.7,22.3
29/02/2020,Australia_South Australia,9.3,19.3
29/02/2020,Australia_South Australia,10,28.7
01/03/2020,Australia_South Australia,11.8,25.9
01/03/2020,Australia_South Australia,12.9,25.6
02/03/2020,Australia_South Australia,15.9,29.3
02/03/2020,Australia_South Australia,10.6,19
03/03/2020,Australia_South Australia,13.4,28.4
03/03/2020,Australia_South Australia,8,20.1
04/03/2020,Australia_South Australia,14.5,22.4
04/03/2020,Australia_South Australia,9.8,28.5
05/03/2020,Australia_South Australia,12.4,28.1
06/03/2020,Australia_South Australia,11.5,22.3
07/03/2020,Australia_South Australia,11.3,19.9
08/03/2020,Australia_South Australia,9.5,20.3
09/03/2020,Australia_South Australia,12.5,22.7
10/03/2020,Australia_South Australia,16.5,28.9
11/03/2020,Australia_South Australia,15,25.8
12/03/2020,Australia_South Australia,15.5,27.6
13/03/2020,Australia_South Australia,15.6,25.7
18/02/2020,Australia_Victoria,16.6,25.3
19/02/2020,Australia_Victoria,15.3,18.9
20/02/2020,Australia_Victoria,14.6,18.5
21/02/2020,Australia_Victoria,13.9,19.6
22/02/2020,Australia_Victoria,12.3,21.6
23/02/2020,Australia_Victoria,13.2,26.2
24/02/2020,Australia_Victoria,16.5,34.7
25/02/2020,Australia_Victoria,17.6,36.5
26/02/2020,Australia_Victoria,15.9,19.5
27/02/2020,Australia_Victoria,14,19.6
27/02/2020,Australia_Victoria,15.8,21.1
28/02/2020,Australia_Victoria,14.5,19.2
28/02/2020,Australia_Victoria,15.2,19.9
29/02/2020,Australia_Victoria,11.3,19.1
29/02/2020,Australia_Victoria,13.3,24.5
01/03/2020,Australia_Victoria,15.9,25
01/03/2020,Australia_Victoria,14.4,30.2
02/03/2020,Australia_Victoria,15.6,25.6
02/03/2020,Australia_Victoria,12.9,18.1
03/03/2020,Australia_Victoria,15.1,25.6
03/03/2020,Australia_Victoria,12.8,21.9
04/03/2020,Australia_Victoria,16.1,24.2
04/03/2020,Australia_Victoria,15.7,23.5
05/03/2020,Australia_Victoria,16.3,31.1
06/03/2020,Australia_Victoria,17.5,25.9
07/03/2020,Australia_Victoria,15.1,19.1
08/03/2020,Australia_Victoria,13.6,24.4
09/03/2020,Australia_Victoria,14.4,23.9
10/03/2020,Australia_Victoria,15.6,25.3
11/03/2020,Australia_Victoria,18.3,25.4
12/03/2020,Australia_Victoria,17.8,24.9
13/03/2020,Australia_Victoria,18.9,21.2
27/02/2020,Austria_nan,-5.3,0.4
28/02/2020,Austria_nan,-10,-2.6
29/02/2020,Austria_nan,-7.3,6.5
01/03/2020,Austria_nan,-6,1.2
02/03/2020,Austria_nan,-3.5,1.2
03/03/2020,Austria_nan,-6.5,-0.2
04/03/2020,Austria_nan,-8.7,-1
05/03/2020,Austria_nan,-6.4,2.6
06/03/2020,Austria_nan,-4.1,0.4
07/03/2020,Austria_nan,-6.8,-2.1
08/03/2020,Austria_nan,-9.3,-0.9
09/03/2020,Austria_nan,-7.5,0.2
10/03/2020,Austria_nan,-0.9,0.4
11/03/2020,Austria_nan,-6.1,0.2
12/03/2020,Austria_nan,-5.9,1.9
13/03/2020,Austria_nan,-5.1,1.8
27/02/2020,Bahrain_nan,17.4,20
28/02/2020,Bahrain_nan,17.6,20.9
29/02/2020,Bahrain_nan,17,21.5
01/03/2020,Bahrain_nan,18.4,24.7
02/03/2020,Bahrain_nan,18.4,21.4
03/03/2020,Bahrain_nan,18.2,20.1
04/03/2020,Bahrain_nan,17.8,20.8
05/03/2020,Bahrain_nan,17.8,22.1
06/03/2020,Bahrain_nan,16.9,23.6
07/03/2020,Bahrain_nan,19.4,24.5
08/03/2020,Bahrain_nan,18.5,21.4
09/03/2020,Bahrain_nan,18.1,22.9
10/03/2020,Bahrain_nan,18.2,22.6
11/03/2020,Bahrain_nan,19.3,24
12/03/2020,Bahrain_nan,20.4,27.7
13/03/2020,Bahrain_nan,22.1,28.8
18/02/2020,Belgium_nan,5,8.2
19/02/2020,Belgium_nan,3.3,7.3
20/02/2020,Belgium_nan,5.9,10
21/02/2020,Belgium_nan,1.3,8.2
22/02/2020,Belgium_nan,3.5,9.3
23/02/2020,Belgium_nan,9.2,12.6
24/02/2020,Belgium_nan,6.6,11.8
25/02/2020,Belgium_nan,3.6,8.5
26/02/2020,Belgium_nan,3,8.1
27/02/2020,Belgium_nan,3.7,8.7
27/02/2020,Belgium_nan,1.5,3.1
28/02/2020,Belgium_nan,1.7,6.7
28/02/2020,Belgium_nan,0.7,5.7
29/02/2020,Belgium_nan,3.1,11.1
29/02/2020,Belgium_nan,4.4,10.2
01/03/2020,Belgium_nan,0.8,4.5
01/03/2020,Belgium_nan,2.9,7.4
02/03/2020,Belgium_nan,-0.5,4.1
02/03/2020,Belgium_nan,1.1,5.3
03/03/2020,Belgium_nan,-2.3,2.2
03/03/2020,Belgium_nan,0.9,6.9
04/03/2020,Belgium_nan,2.2,4.9
05/03/2020,Belgium_nan,2.9,10.6
06/03/2020,Belgium_nan,1.3,7.1
07/03/2020,Belgium_nan,0.4,7.8
08/03/2020,Belgium_nan,4.1,9
09/03/2020,Belgium_nan,5.7,10
10/03/2020,Belgium_nan,4.3,7.9
11/03/2020,Belgium_nan,3.1,11.4
12/03/2020,Belgium_nan,2.8,14.6
13/03/2020,Belgium_nan,7.3,17.3
27/02/2020,Brazil_nan,21,32.9
28/02/2020,Brazil_nan,22.5,29.5
29/02/2020,Brazil_nan,21.9,29.2
01/03/2020,Brazil_nan,21.8,29.6
02/03/2020,Brazil_nan,21.3,32.2
03/03/2020,Brazil_nan,21.6,33.2
04/03/2020,Brazil_nan,21.3,33.6
05/03/2020,Brazil_nan,21.5,28.5
06/03/2020,Brazil_nan,21,32.6
07/03/2020,Brazil_nan,20.9,33.7
08/03/2020,Brazil_nan,21.3,31.9
09/03/2020,Brazil_nan,21.9,32
10/03/2020,Brazil_nan,22,26.6
11/03/2020,Brazil_nan,22,29
12/03/2020,Brazil_nan,22.3,28.6
13/03/2020,Brazil_nan,24.4,31.6
18/02/2020,Cambodia_nan,21.3,36.8
19/02/2020,Cambodia_nan,19.5,36.5
20/02/2020,Cambodia_nan,19.5,36.5
21/02/2020,Cambodia_nan,19.5,36.9
22/02/2020,Cambodia_nan,20.6,36.8
23/02/2020,Cambodia_nan,20.9,36.9
24/02/2020,Cambodia_nan,20.5,37.2
25/02/2020,Cambodia_nan,21.7,36.8
26/02/2020,Cambodia_nan,22.4,37.1
27/02/2020,Cambodia_nan,23.4,37
27/02/2020,Cambodia_nan,22.9,37.2
28/02/2020,Cambodia_nan,23.7,38.4
28/02/2020,Cambodia_nan,21.6,37
29/02/2020,Cambodia_nan,24.8,38.2
29/02/2020,Cambodia_nan,21,36.7
01/03/2020,Cambodia_nan,24,37.3
01/03/2020,Cambodia_nan,23.3,37
02/03/2020,Cambodia_nan,24.4,36.8
02/03/2020,Cambodia_nan,23.8,36.1
03/03/2020,Cambodia_nan,23.9,38.4
03/03/2020,Cambodia_nan,23.3,37.4
04/03/2020,Cambodia_nan,25,37.7
04/03/2020,Cambodia_nan,24.1,37.3
05/03/2020,Cambodia_nan,24.3,38.8
06/03/2020,Cambodia_nan,23.9,37.9
07/03/2020,Cambodia_nan,23.7,37.4
08/03/2020,Cambodia_nan,24.1,37.9
09/03/2020,Cambodia_nan,25.3,39.1
10/03/2020,Cambodia_nan,25.1,39
11/03/2020,Cambodia_nan,23.1,37.8
12/03/2020,Cambodia_nan,24.2,38.6
13/03/2020,Cambodia_nan,24.7,38.5
18/02/2020,Canada_British Columbia,-0.9,6.8
19/02/2020,Canada_British Columbia,-1,8.5
20/02/2020,Canada_British Columbia,-0.1,6.7
21/02/2020,Canada_British Columbia,-0.1,8
22/02/2020,Canada_British Columbia,2.5,4
23/02/2020,Canada_British Columbia,1.5,7.3
24/02/2020,Canada_British Columbia,-1.1,6.3
25/02/2020,Canada_British Columbia,-1.2,6.6
26/02/2020,Canada_British Columbia,0.2,7.9
27/02/2020,Canada_British Columbia,0.3,7.7
27/02/2020,Canada_British Columbia,5.7,10.5
28/02/2020,Canada_British Columbia,0.8,9.4
28/02/2020,Canada_British Columbia,4.5,9.2
29/02/2020,Canada_British Columbia,1.1,9.4
29/02/2020,Canada_British Columbia,1,7.4
01/03/2020,Canada_British Columbia,-0.2,6.6
01/03/2020,Canada_British Columbia,0.5,7.4
02/03/2020,Canada_British Columbia,-0.4,7.7
02/03/2020,Canada_British Columbia,1.6,9
03/03/2020,Canada_British Columbia,-0.3,7.4
03/03/2020,Canada_British Columbia,2.2,9
04/03/2020,Canada_British Columbia,0.8,5
05/03/2020,Canada_British Columbia,1.4,4.2
06/03/2020,Canada_British Columbia,-0.1,4
07/03/2020,Canada_British Columbia,-2.2,5.6
08/03/2020,Canada_British Columbia,-2,5.3
09/03/2020,Canada_British Columbia,-1.4,2.2
10/03/2020,Canada_British Columbia,0.8,3.8
11/03/2020,Canada_British Columbia,2.4,5.1
12/03/2020,Canada_British Columbia,2.8,11.4
13/03/2020,Canada_British Columbia,1.9,4.1
18/02/2020,"Canada_London, ON",-3.2,2.9
19/02/2020,"Canada_London, ON",-8,0
20/02/2020,"Canada_London, ON",-10.2,-7.4
21/02/2020,"Canada_London, ON",-8.6,0
22/02/2020,"Canada_London, ON",-3.3,3.4
23/02/2020,"Canada_London, ON",-0.5,2.4
24/02/2020,"Canada_London, ON",0.3,3.3
25/02/2020,"Canada_London, ON",-1,0.9
26/02/2020,"Canada_London, ON",-1.7,3
27/02/2020,"Canada_London, ON",-2.3,4.2
27/02/2020,"Canada_London, ON",-7.7,-3.6
28/02/2020,"Canada_London, ON",-4.5,-0.8
28/02/2020,"Canada_London, ON",-9,-4.7
29/02/2020,"Canada_London, ON",-7.1,-1.4
29/02/2020,"Canada_London, ON",-9.3,-5.1
01/03/2020,"Canada_London, ON",-9.5,-3.5
01/03/2020,"Canada_London, ON",-10.1,2.1
02/03/2020,"Canada_London, ON",-9.5,-4.2
02/03/2020,"Canada_London, ON",0.5,5.1
03/03/2020,"Canada_London, ON",-8,-1.1
03/03/2020,"Canada_London, ON",-1.3,1.1
04/03/2020,"Canada_London, ON",-1.6,12.2
05/03/2020,"Canada_London, ON",-5.5,8.5
06/03/2020,"Canada_London, ON",-7.2,-4
07/03/2020,"Canada_London, ON",-4,7.1
08/03/2020,"Canada_London, ON",-10.3,-0.5
09/03/2020,"Canada_London, ON",-9.2,7.3
10/03/2020,"Canada_London, ON",-2.9,6.7
11/03/2020,"Canada_London, ON",-3.3,2.9
12/03/2020,"Canada_London, ON",-3.8,3.1
13/03/2020,"Canada_London, ON",-3.7,3.2
18/02/2020,"Canada_Toronto, ON",-4.2,3.6
19/02/2020,"Canada_Toronto, ON",-7.9,-1
20/02/2020,"Canada_Toronto, ON",-10.4,-6.5
21/02/2020,"Canada_Toronto, ON",-8.4,-0.3
22/02/2020,"Canada_Toronto, ON",-3.9,2.2
23/02/2020,"Canada_Toronto, ON",-1.5,3
24/02/2020,"Canada_Toronto, ON",-0.5,3.8
25/02/2020,"Canada_Toronto, ON",1.7,2.8
26/02/2020,"Canada_Toronto, ON",2.2,7.9
26/02/2020,"Canada_Toronto, ON",-1.5,-0.1
27/02/2020,"Canada_Toronto, ON",-3.3,4
27/02/2020,"Canada_Toronto, ON",-5.9,-1.5
28/02/2020,"Canada_Toronto, ON",-3.2,1.6
28/02/2020,"Canada_Toronto, ON",-8.6,-4.6
29/02/2020,"Canada_Toronto, ON",-2.2,2.2
29/02/2020,"Canada_Toronto, ON",-15.6,-5.2
01/03/2020,"Canada_Toronto, ON",-4.6,2
01/03/2020,"Canada_Toronto, ON",-9.6,-1
02/03/2020,"Canada_Toronto, ON",-4.6,1.3
02/03/2020,"Canada_Toronto, ON",-4.2,3.8
03/03/2020,"Canada_Toronto, ON",0.6,4.4
03/03/2020,"Canada_Toronto, ON",0,6.5
04/03/2020,"Canada_Toronto, ON",-0.2,6.3
05/03/2020,"Canada_Toronto, ON",-4,5.5
06/03/2020,"Canada_Toronto, ON",-13.3,-3.5
07/03/2020,"Canada_Toronto, ON",-15.9,-8.1
08/03/2020,"Canada_Toronto, ON",-15.9,-11.3
09/03/2020,"Canada_Toronto, ON",-14.3,-1
10/03/2020,"Canada_Toronto, ON",-1,4.6
11/03/2020,"Canada_Toronto, ON",4.6,7.5
12/03/2020,"Canada_Toronto, ON",2.5,12.5
18/02/2020,China_Anhui,2.6,10.8
19/02/2020,China_Anhui,5.1,13.4
20/02/2020,China_Anhui,7,15.7
21/02/2020,China_Anhui,7.6,11.5
22/02/2020,China_Anhui,6.8,15.6
23/02/2020,China_Anhui,8.1,19.9
24/02/2020,China_Anhui,14.3,23.5
25/02/2020,China_Anhui,11.8,17.8
26/02/2020,China_Anhui,10.5,13.3
27/02/2020,China_Anhui,7.4,10.7
27/02/2020,China_Anhui,6.7,12.7
28/02/2020,China_Anhui,5,7.5
28/02/2020,China_Anhui,7.3,10.9
29/02/2020,China_Anhui,4.6,6.4
29/02/2020,China_Anhui,7.8,11.4
01/03/2020,China_Anhui,6.4,14.1
01/03/2020,China_Anhui,8.4,14.3
02/03/2020,China_Anhui,7.2,16.7
02/03/2020,China_Anhui,6.5,13.4
03/03/2020,China_Anhui,9.1,17.7
03/03/2020,China_Anhui,6.5,13.8
04/03/2020,China_Anhui,10.5,16.9
04/03/2020,China_Anhui,4.4,11.4
05/03/2020,China_Anhui,3.1,11.6
06/03/2020,China_Anhui,6.9,13.6
07/03/2020,China_Anhui,10.5,14.4
08/03/2020,China_Anhui,1.8,12.8
09/03/2020,China_Anhui,1.4,2.5
10/03/2020,China_Anhui,1.7,6.3
11/03/2020,China_Anhui,5.6,10
12/03/2020,China_Anhui,7.4,13.2
13/03/2020,China_Anhui,8,11.5
18/02/2020,China_Beijing,-1.4,7.2
19/02/2020,China_Beijing,-0.1,7.7
20/02/2020,China_Beijing,-0.5,4.7
21/02/2020,China_Beijing,0.6,9.6
22/02/2020,China_Beijing,-1.8,8.1
23/02/2020,China_Beijing,-0.2,9
24/02/2020,China_Beijing,1.3,8.4
25/02/2020,China_Beijing,1.2,7.6
26/02/2020,China_Beijing,0.3,7.9
27/02/2020,China_Beijing,-0.5,6.9
27/02/2020,China_Beijing,1.3,7.5
28/02/2020,China_Beijing,-0.1,7.5
28/02/2020,China_Beijing,0.7,9.6
29/02/2020,China_Beijing,0.6,8.1
29/02/2020,China_Beijing,2.6,7.2
01/03/2020,China_Beijing,-0.6,14.8
01/03/2020,China_Beijing,1,9
02/03/2020,China_Beijing,0.4,9
02/03/2020,China_Beijing,-0.6,10.6
03/03/2020,China_Beijing,1,13.1
03/03/2020,China_Beijing,-2.2,8.7
04/03/2020,China_Beijing,2,10.3
04/03/2020,China_Beijing,-3.4,6.2
05/03/2020,China_Beijing,-2.2,7.8
06/03/2020,China_Beijing,1.4,11
07/03/2020,China_Beijing,2.2,11.6
08/03/2020,China_Beijing,-3.8,5.8
09/03/2020,China_Beijing,-2.1,6.4
10/03/2020,China_Beijing,-0.8,8.7
11/03/2020,China_Beijing,0.6,9.6
12/03/2020,China_Beijing,1.3,13
13/03/2020,China_Beijing,2.7,13.1
18/02/2020,China_Chongqing,6.1,14.4
19/02/2020,China_Chongqing,8.6,15.8
20/02/2020,China_Chongqing,8.5,12.7
21/02/2020,China_Chongqing,8.9,13.4
22/02/2020,China_Chongqing,8.8,15.1
23/02/2020,China_Chongqing,11.1,16.9
24/02/2020,China_Chongqing,12.4,18.6
25/02/2020,China_Chongqing,13.2,16
26/02/2020,China_Chongqing,12.7,20.8
27/02/2020,China_Chongqing,14.4,23.9
27/02/2020,China_Chongqing,13.4,22.2
28/02/2020,China_Chongqing,11.6,17
28/02/2020,China_Chongqing,11.5,16.7
29/02/2020,China_Chongqing,10.6,16
29/02/2020,China_Chongqing,11.1,18.9
01/03/2020,China_Chongqing,11.5,18.3
01/03/2020,China_Chongqing,12,20.1
02/03/2020,China_Chongqing,11.5,17.6
02/03/2020,China_Chongqing,10.2,15.3
03/03/2020,China_Chongqing,11.7,15
03/03/2020,China_Chongqing,7.7,11
04/03/2020,China_Chongqing,11.9,13.1
04/03/2020,China_Chongqing,8.4,14
05/03/2020,China_Chongqing,8.4,10.9
06/03/2020,China_Chongqing,9,17
07/03/2020,China_Chongqing,11.1,18.6
08/03/2020,China_Chongqing,11.9,13.8
09/03/2020,China_Chongqing,10.5,15.8
10/03/2020,China_Chongqing,10.9,13.8
11/03/2020,China_Chongqing,10,11.5
12/03/2020,China_Chongqing,10.2,14.6
13/03/2020,China_Chongqing,10.9,17.9
18/02/2020,China_Fujian,-0.1,13.8
19/02/2020,China_Fujian,2,17.8
20/02/2020,China_Fujian,6.2,19.5
21/02/2020,China_Fujian,7.1,20.9
22/02/2020,China_Fujian,10.4,21
23/02/2020,China_Fujian,10.8,23.1
24/02/2020,China_Fujian,10.1,24.8
25/02/2020,China_Fujian,12.6,25.7
26/02/2020,China_Fujian,15,28.3
27/02/2020,China_Fujian,13.9,23.7
27/02/2020,China_Fujian,13.4,22.1
28/02/2020,China_Fujian,16,26.2
28/02/2020,China_Fujian,11.1,24.8
29/02/2020,China_Fujian,15.1,22.9
29/02/2020,China_Fujian,14,25
01/03/2020,China_Fujian,10.5,15.3
01/03/2020,China_Fujian,14.9,24.4
02/03/2020,China_Fujian,9.9,17.2
02/03/2020,China_Fujian,13.9,20
03/03/2020,China_Fujian,9.2,20.2
03/03/2020,China_Fujian,12.2,20.9
04/03/2020,China_Fujian,12,19.7
04/03/2020,China_Fujian,7.9,13.8
05/03/2020,China_Fujian,7.2,13.5
06/03/2020,China_Fujian,7.1,21.2
07/03/2020,China_Fujian,11.5,24.8
08/03/2020,China_Fujian,14.3,26.9
09/03/2020,China_Fujian,13.7,24.5
10/03/2020,China_Fujian,10.7,17.6
11/03/2020,China_Fujian,12.7,18.7
12/03/2020,China_Fujian,14.1,17.7
13/03/2020,China_Fujian,16.5,24.2
18/02/2020,China_Gansu,-4.5,1.6
19/02/2020,China_Gansu,-3.3,4.4
20/02/2020,China_Gansu,-6.3,2
21/02/2020,China_Gansu,-5.7,1.3
22/02/2020,China_Gansu,-2.8,7.9
23/02/2020,China_Gansu,0.8,9.6
24/02/2020,China_Gansu,0.5,8.6
25/02/2020,China_Gansu,-0.3,9.8
26/02/2020,China_Gansu,1.6,10.3
27/02/2020,China_Gansu,1.9,5.5
27/02/2020,China_Gansu,1.5,5.1
28/02/2020,China_Gansu,2.2,10.9
28/02/2020,China_Gansu,0.9,12.8
29/02/2020,China_Gansu,0.9,9.3
29/02/2020,China_Gansu,0.5,9
01/03/2020,China_Gansu,1.3,9.8
01/03/2020,China_Gansu,-2.3,5
02/03/2020,China_Gansu,3,11.7
02/03/2020,China_Gansu,-0.2,5.8
03/03/2020,China_Gansu,3.9,11
03/03/2020,China_Gansu,-1.2,6.8
04/03/2020,China_Gansu,4.3,10.3
04/03/2020,China_Gansu,-1,8.6
05/03/2020,China_Gansu,0.7,9.7
06/03/2020,China_Gansu,1.8,10.8
07/03/2020,China_Gansu,2.3,12.2
08/03/2020,China_Gansu,-3.2,3
09/03/2020,China_Gansu,-2.2,6.5
10/03/2020,China_Gansu,0,9.5
11/03/2020,China_Gansu,0.9,8.5
12/03/2020,China_Gansu,1,6.6
13/03/2020,China_Gansu,-1.1,2.2
18/02/2020,China_Guangdong,7.1,17.2
19/02/2020,China_Guangdong,11.1,20.9
20/02/2020,China_Guangdong,14.1,23.4
21/02/2020,China_Guangdong,15.4,24.3
22/02/2020,China_Guangdong,17.6,26.4
23/02/2020,China_Guangdong,17.9,25.4
24/02/2020,China_Guangdong,18.2,26.9
25/02/2020,China_Guangdong,19.8,28.4
26/02/2020,China_Guangdong,20.4,29.7
27/02/2020,China_Guangdong,21.3,28.1
27/02/2020,China_Guangdong,21.2,28.2
28/02/2020,China_Guangdong,21,29.7
28/02/2020,China_Guangdong,18.8,25.9
29/02/2020,China_Guangdong,20.3,25.2
29/02/2020,China_Guangdong,20.1,27.9
01/03/2020,China_Guangdong,17.6,25.4
01/03/2020,China_Guangdong,20.5,29.4
02/03/2020,China_Guangdong,15.1,21.1
02/03/2020,China_Guangdong,21.1,27.4
03/03/2020,China_Guangdong,15.7,23.6
03/03/2020,China_Guangdong,18.9,24
04/03/2020,China_Guangdong,18.8,18.8
04/03/2020,China_Guangdong,14.2,21
05/03/2020,China_Guangdong,13.8,21.3
06/03/2020,China_Guangdong,17.2,25.6
07/03/2020,China_Guangdong,18.9,25.8
08/03/2020,China_Guangdong,19.9,25.8
09/03/2020,China_Guangdong,19.9,27
10/03/2020,China_Guangdong,19.6,25.6
11/03/2020,China_Guangdong,18.9,24.2
12/03/2020,China_Guangdong,20.1,26.9
13/03/2020,China_Guangdong,22.3,27.4
18/02/2020,China_Guangxi,9.1,16.9
19/02/2020,China_Guangxi,12.3,16.6
20/02/2020,China_Guangxi,14.1,19.4
21/02/2020,China_Guangxi,16.1,22.6
22/02/2020,China_Guangxi,15.7,23.6
23/02/2020,China_Guangxi,16.8,25.4
24/02/2020,China_Guangxi,16,23.2
25/02/2020,China_Guangxi,17,24.6
26/02/2020,China_Guangxi,18.2,27.5
27/02/2020,China_Guangxi,18.9,25.9
27/02/2020,China_Guangxi,20,27.5
28/02/2020,China_Guangxi,19.6,24.7
28/02/2020,China_Guangxi,19.3,26
29/02/2020,China_Guangxi,16.9,24
29/02/2020,China_Guangxi,19.3,27.6
01/03/2020,China_Guangxi,15.2,18.3
01/03/2020,China_Guangxi,19.2,26.6
02/03/2020,China_Guangxi,15.4,21.7
02/03/2020,China_Guangxi,19,24.9
03/03/2020,China_Guangxi,17.9,23.6
03/03/2020,China_Guangxi,15.5,21.6
04/03/2020,China_Guangxi,18.3,22.6
